Response ID,PID,MID,RespondentSID,Survey Number,SurveyName,SupplierName,IsLive,EntryDate,LastDate,FulcrumStatus,ClientStatus,ResponseStatus,AGE(1),GENDER(9),HISPANIC(3),ETHNICITY(8),ZIP(2),REGION(6),Ethnicity - Detailed(7),STATE(4)
6068886A-A443-7857-2A81-DF66C987AE47,"102fe8398faa3a9f310bb64affe6b8",T3JTg7nwr3TKmkAVSdSWvKA,97e9d8a5-ff8f-4ac1-8d15-272b4edfd6ab,10307266,"MIP - Boston","Innovate",True,4/3/2021 10:22:42 AM,4/3/2021 10:23:10 AM,23,-1,Demographic Termination,27,,,,98032,,,
60688868-9033-0545-26A3-DF1882AC486F,"_6572_620e6be9535ba1e6ac36fe9b0a7bb95c",RE3WVEDN,2b96f41b-e211-4795-afa1-048ad7f83351,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:23:50 AM,4/3/2021 10:24:55 AM,23,-1,Demographic Termination,33,,,,98512,,,
6068891A-08B8-9223-3437-694E50254E5B,"_6572_6b18a9a4fae577e4c8d82de8772bda9f",RE3WVENR,108ef08c-429a-49f7-8df7-e09d1719ec2e,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:26:48 AM,4/3/2021 10:27:35 AM,23,-1,Demographic Termination,21,,,,23578,,,
6068897A-6A73-92B4-6A09-8BC83520DB86,"_UID_18356682",RE3WVESL,6778962b-8ed4-49cc-bd33-5da6529b538f,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:28:06 AM,4/3/2021 10:28:37 AM,23,-1,Demographic Termination,22,,,,33714,,,
60688990-582D-FBFD-E4A9-9EE04F7AEC53,"_6572_f2daad87106c45ce9984ef215fa572a7",RE3WVEUH,438bd006-5cce-42cf-8aaa-3e29da3c5f21,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:28:47 AM,4/3/2021 10:29:56 AM,23,-1,Demographic Termination,35,,,,98661,,,
60688CD7-C2B2-3F94-9EA3-78BBB18DBDA5,"g3mwpnozbcd0vnjy",K_f3adwai7oj,c34c0309-0303-4bac-b032-71fd069905fe,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 10:41:36 AM,4/3/2021 10:41:52 AM,23,-1,Demographic Termination,34,,,,12189,,,
60688CB8-3C40-D99B-8359-39F760B1C9BA,"_6572_5cfb04510de065bb332b89956bfd64ff",RE3WVG1Z,bc7b10ff-8989-45cc-bc41-6b62adb6ee57,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:41:55 AM,4/3/2021 10:42:21 AM,23,-1,Demographic Termination,21,,,,35806,,,
60688D0D-12F5-3DE8-D8AC-B4ABD489DC7D,"_6572_b79a74dcfb0c3b5d6046166f4eb62406",RE3WVG37,d35e22b1-3c95-4820-8a66-ac12cea6dac8,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:42:20 AM,4/3/2021 10:42:41 AM,23,-1,Demographic Termination,36,,,,77089,,,
60688CC8-B06B-A496-10E1-820EF611FEE4,"_6572_783a0b067afa5db903946d00bbacf703",RE3WVG3O,c342a158-4fdc-4b54-934a-90f3de34ddd9,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:42:30 AM,4/3/2021 10:42:59 AM,40,-1,OverQuota,19,2,,2,33068,,,10
60688DC8-9F59-58D7-BDE3-3555DE82D052,"_UID_582730",RE3WVGBZ,7d0c48ee-6d67-4b4a-bd6d-9ad3ce730336,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:45:37 AM,4/3/2021 10:46:20 AM,23,-1,Demographic Termination,64,,,,14075,,,
60688DDC-F58F-8DE6-704D-F0BC5C55DD8C,"_6572_c2ce5be2b300b671c46444313667afaa",RE3WVGDM,088fb778-777a-4161-a7d8-a737846be2c6,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:45:46 AM,4/3/2021 10:47:34 AM,23,-1,Demographic Termination,66,,,,34638,,,
60688DA8-035E-64D1-1C26-01622CE0A302,"g0qdczuw3lyjf15z",K_nu1mtz4cea,c1d9ffbe-987d-438d-9382-838d375b0cb5,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 10:46:15 AM,4/3/2021 10:47:18 AM,23,-1,Demographic Termination,37,,,,80212,,,
60688E52-8C80-4752-9F95-CF1AB3DB86B2,"g2w13p0brlpdc1nh",K_zx3etzcq7g,c3972fe1-5f6d-4d06-9960-c79d8c3eec1b,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 10:47:54 AM,4/3/2021 10:49:31 AM,23,-1,Demographic Termination,40,,,,23222,,,
60688E83-875F-999A-CEF6-E44E81BB3799,"_6572_70aa05956780e1d506402aee0b552c8b",RE3WVGQH,413e3764-04d1-48e9-b0e1-19e6b0dff3c3,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:49:25 AM,4/3/2021 10:49:55 AM,23,-1,Demographic Termination,18,,,,12345,,,
60688E95-44BF-B8E9-16E2-BCADE3A7800D,"g2vluxk3vmkdgkqf",K_omlu223c4i,027af840-15bc-438f-a365-fdacf0903914,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 10:50:11 AM,4/3/2021 10:51:28 AM,23,-1,Demographic Termination,34,,,,32225,,,
60688EAE-EA98-41D0-4AC3-42B49928A57F,"_6572_c77fc473e0d3a6a096b717b984be428d",RE3WVGUS,b3d512ec-742c-44b7-87e6-70c13cdd84b1,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:50:18 AM,4/3/2021 10:50:55 AM,23,-1,Demographic Termination,34,,,,07066,,,
60688FB8-98C3-4504-8786-5E61ED05BB24,"_6572_b07d1e6d5e5ba550f5a8863f31150362",RE3WVH8Q,e5771d9c-c9f6-4ec5-ad63-1a8daa96361b,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:54:33 AM,4/3/2021 10:55:02 AM,23,-1,Demographic Termination,36,,,,78666,,,
60688FD3-C3C4-CDF1-15CE-1F6D128A217F,"g2vobliu3wuur9qi",K_hqcccden8k,f9d89f2c-99ea-41ef-b865-888400e24693,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 10:54:09 AM,4/3/2021 10:54:31 AM,23,-1,Demographic Termination,35,,,,63119,,,
6068902A-77B0-43F2-139E-20E220037EE4,"_UID_31946942",RE3WVHJ8,48095a54-19b5-41a3-aefa-fbde3eeae81c,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 10:56:57 AM,4/3/2021 10:57:16 AM,23,-1,Demographic Termination,36,,,,48314,,,
60689095-3B84-F29F-3AFE-D0A66F1C4324,"10619149",4b4e655600666ddc63efe5d4b0727382fdb1cbce308ddac045ca246e47d9c1ba4237a00bb9767e5e830cf1c152e379b7,f32c71ea-e34c-48c6-9962-2ab1ef3da7ed,10307266,"MIP - Boston","iAngelic",True,4/3/2021 10:58:44 AM,4/3/2021 10:59:08 AM,23,-1,Demographic Termination,43,,,,11201,,,
606892EF-1D06-EF32-7B36-2C7DFD3F795D,"g07ph6npyzcs75tb",K_7bea3023f6,0834af34-1aa9-496e-95cf-37a14d2984c0,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:07:35 AM,4/3/2021 11:08:00 AM,23,-1,Demographic Termination,44,,,,44212,,,
60689A1B-0DA0-3E41-7B90-F30BF69BEA2D,"100766268",1362551289,1471ff92-721e-41da-8f26-ba76791b2b6d,10307266,"MIP - Boston","Prodege",True,4/3/2021 11:38:51 AM,4/3/2021 11:55:26 AM,3,10,Complete,40,1,,1,01778,,,22
606893EC-86A0-6E41-4D52-896C18CE0EE0,"_6572_87f99722c5e48118ef7840f8ad9f86a5",RE3WVIYW,adf44e86-bf25-4827-8dcf-d0d3b788537d,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:11:37 AM,4/3/2021 11:11:55 AM,40,-1,OverQuota,20,2,,2,21221,,,21
60689457-D3FD-4467-C643-9215952DBD07,"g0879xpi8vfqdxeb",K_3eqkqxxbgp,ca36c0dd-2971-4120-a480-b834acf80c86,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:13:34 AM,4/3/2021 11:14:02 AM,23,-1,Demographic Termination,31,,,,33145,,,
6068947D-6F43-95BE-D15A-20ED7D8DF1B4,"g36b9xuygkgskz7f",K_er4iwrw47m,400338d4-6053-43c5-92d0-125ce59c19fc,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:14:14 AM,4/3/2021 11:14:38 AM,23,-1,Demographic Termination,36,,,,60445,,,
60689491-B656-A067-699E-9EDD4B0046A9,"d99bbfa2-bd01-4800-8ad9-dd9896eec4c7",1096749,9982ceec-510d-4a06-a561-7e051e5d25b9,10307266,"MIP - Boston","Consultancy Services LLC - Link",True,4/3/2021 11:14:23 AM,4/3/2021 11:15:28 AM,23,-1,Demographic Termination,38,,,,91801,,,
606895C0-7167-167E-B36A-5ACE49206D01,"27612585",1362534791,4d3a98f9-f71a-4a03-a89c-493ccae872a4,10307266,"MIP - Boston","MyPoints",True,4/3/2021 11:20:46 AM,4/3/2021 11:26:57 AM,3,10,Complete,54,2,,1,01845,,,22
6068960D-1D50-5C1A-805C-6C85EDA88369,"_6572_9b8cb4903eccaacd2e384f24a20a434f",RE3WVK2H,169c3470-1687-44a6-9176-86a9244b8289,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:22:03 AM,4/3/2021 11:22:34 AM,23,-1,Demographic Termination,18,,,,64287,,,
60689682-8799-4162-672E-B6B397ADAE96,"g2vomu7uuy8dl0np",K_xebjp2ilj7,4ed6608c-2976-4b20-a979-70a89953a89f,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:22:39 AM,4/3/2021 11:23:55 AM,23,-1,Demographic Termination,30,,,,10011,,,
60689674-C9D1-F48A-2DF2-823F0A49FFF4,"_6572_0b9f0ef67b4d983dcfd08716844c44f8",RE3WVK7S,6039b375-c2ae-425e-827e-bf20cefbc5cb,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:23:18 AM,4/3/2021 11:23:40 AM,23,-1,Demographic Termination,50,,,,21409,,,
6068968E-AD9E-0E5F-60A6-18658FB71CF7,"_6572_7a8f743ab7c9c9826f6730f7530915eb",RE3WVKAE,d058fc8b-74b1-4d8c-99e0-f85c35ea3e08,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:23:54 AM,4/3/2021 11:24:09 AM,23,-1,Demographic Termination,20,,,,77388,,,
606896DE-707A-5B18-A3C1-24983621F56F,"_6572_5f1c96a231d62d4b484b0b323cbbcf5b",RE3WVKC4,1bf97061-c151-418d-bef7-8e77e82396c3,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:24:21 AM,4/3/2021 11:24:53 AM,23,-1,Demographic Termination,42,,,,78006,,,
606896C3-560A-E909-B7BB-3BFB45AAFFB2,"g0v4wj9v44yzzf32",K_b454j1gzvv,88f91e19-d947-4711-b36a-26e0084b871e,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:25:06 AM,4/3/2021 11:26:26 AM,23,-1,Demographic Termination,41,,,,33578,,,
6068971E-9EE3-6B65-70AF-DF3449C767C0,"UID-12657",60689711e8ced3_98609214,00f9779b-4b6d-48b7-81c5-28e27fcf616d,10307266,"MIP - Boston","Screen Engine/ASI, LLC - Link",True,4/3/2021 11:26:17 AM,4/3/2021 11:27:21 AM,23,-1,Demographic Termination,54,,,,85207,,,
60689764-559B-E9BE-3527-BF9AA3DFD86E,"_6572_27d233184344779256601850dd795f5b",RE3WVKL2,368231b6-03eb-482e-abbe-ed393b7d3aba,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:26:36 AM,4/3/2021 11:27:07 AM,23,-1,Demographic Termination,43,,,,13502,,,
6068972D-972B-6199-525C-AB73C6318780,"g2q79tpelgg7qpyf",K_887z7hw8cz,46334779-b68a-4ff1-9ce2-4dcffc351b8a,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:26:52 AM,4/3/2021 11:27:33 AM,23,-1,Demographic Termination,37,,,,14009,,,
606897CF-9787-1441-AD8C-948FD5F7C79B,"g1hytwzww3qrwvtu",K_0br5g3p9jg,41e086f8-367a-4e87-bbbc-4118dda1ef84,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:28:14 AM,4/3/2021 11:28:37 AM,23,-1,Demographic Termination,37,,,,78758,,,
60689852-C5DF-C411-89D1-46D84F3FFB85,"_UID_39926452",RE3WVKH3,0707b904-2891-499b-a316-b071a54ade14,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:31:16 AM,4/3/2021 11:32:21 AM,23,-1,Demographic Termination,20,,,,26351,,,
606897EF-0A65-E39D-DDA3-22518F425093,"_6572_7ea3ce31fde4dcf4b39f52b8a5466053",RE3WVKUK,aefdf140-3de9-45d1-9b7a-93c80819e11b,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:28:55 AM,4/3/2021 11:29:28 AM,23,-1,Demographic Termination,23,,,,80302,,,
6068B2B0-9F97-1269-ABD8-14461763D467,"100862602",1362648096,ab1e2687-9555-43d7-972a-9f3e923d33ce,10307266,"MIP - Boston","Prodege",True,4/3/2021 1:24:13 PM,4/3/2021 1:24:19 PM,30,-1,Security,,,,,,,,
606897F3-48AB-9BE1-5CE1-B8678E398097,"_6572_47af17c1ac4639bc61ec18fa955afc06",RE3WVKXF,1c7ddabf-ccae-486d-b364-b7c11490b56c,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:29:51 AM,4/3/2021 11:30:17 AM,23,-1,Demographic Termination,54,,,,21345,,,
60689851-1073-22AC-C718-2536C9F15341,"_6572_a5f09a541fe56a4c771eaf7a102d4b8a",RE3WVL03,94d749ad-c787-4516-bd92-1b2002d66b9c,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:30:32 AM,4/3/2021 11:31:28 AM,23,-1,Demographic Termination,28,,,,78704,,,
6068988E-320C-0D5B-55EF-0F40B5725117,"g3ez9mqqk6x1oczy",K_hpu89tie3r,312b3a98-381b-4517-857d-9f5d063895a5,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:31:33 AM,4/3/2021 11:32:06 AM,23,-1,Demographic Termination,40,,,,32059,,,
60689889-BBF9-C283-F272-E49363CD3E40,"_6572_7b12d76281ae65e7ce99b22ff769c3c8",RE3WVL6D,f19d11bb-6971-4d80-b47f-3db6755808ef,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:32:11 AM,4/3/2021 11:32:43 AM,23,-1,Demographic Termination,30,,,,90003,,,
606898A1-4044-7F90-0907-D17239E99A6D,"_6572_32d82bca734d69e6cfc22f8861f69e35",RE3WVL8D,179a3420-42ec-4a1d-94c4-6cbd14ce69a6,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:32:45 AM,4/3/2021 11:33:09 AM,23,-1,Demographic Termination,23,,,,95124,,,
606898E8-2831-4C40-56E2-13E2F81EA418,"_6572_74294f2731daef0eed2ee1b2af0daf0a",RE3WVLDG,9afab203-2644-48ec-9479-e19eb05f2419,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:33:56 AM,4/3/2021 11:35:05 AM,23,-1,Demographic Termination,48,,,,10001,,,
606899FB-75F7-5366-9242-36E8218FC5E2,"5f1cd126-c6e1-4fe3-a60f-597dc4f89057",1223MGHK6H-c1a024,a21aeb98-e77c-4449-bac7-967de77bb116,10307266,"MIP - Boston","Publishers Clearing House",True,4/3/2021 11:37:43 AM,4/3/2021 11:38:01 AM,23,-1,Demographic Termination,56,,,,46058,,,
606899D6-BBEF-3902-0B1E-28D2148C52A5,"_6572_0b721b023192333bc86714d01b3647b6",RE3WVLR6,a12dd99e-ae7a-4959-9fb8-013c67492db6,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:37:44 AM,4/3/2021 11:38:39 AM,23,-1,Demographic Termination,19,,,,16805,,,
60689A18-C8FE-A89B-7172-EB36D0F7FA31,"_6572_372004ce8e75b483721bf761fe966187",RE3WVLSH,4a4b461f-05f2-484f-bb25-a2b4ecf0dae1,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:38:08 AM,4/3/2021 11:38:30 AM,23,-1,Demographic Termination,32,,,,21144,,,
60689A1E-C988-7D2F-8CFA-F1EAD018A676,"_6572_951654365764c71acbfb4903cc1a4d4d",RE3WVLSS,93b31962-b213-4e0e-92b1-e2dffea6b556,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:38:14 AM,4/3/2021 11:38:36 AM,23,-1,Demographic Termination,31,,,,10001,,,
60689A4C-49A0-52C6-B5AE-E8513AFDA038,"_6572_48a8f73b14434cb00926f0f01d701fc3",RE3WVLUO,836d9e1e-ae2d-482d-a401-ee7527c5be42,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:38:50 AM,4/3/2021 11:39:37 AM,23,-1,Demographic Termination,66,,,,66458,,,
6068EAD2-CCFB-54AA-D148-F75A9074D04D,"5691bdf81d6436345c418d1e526517e6",0a59270a9222b0a40a69ba4736fc8807,92df546c-5144-4c43-a7cb-d8e569a0a7dc,10307266,"MIP - Boston","Tap Research",True,4/3/2021 5:22:23 PM,4/3/2021 5:31:37 PM,3,10,Complete,20,2,,2,01902,,,22
60689BF9-9B7C-A33B-DD4C-C4B093B2E088,"g1i84liws97hwjme",K_hsjyudl8i9,2de7628f-d85b-4176-b428-1083b2e04c56,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:46:51 AM,4/3/2021 11:47:41 AM,23,-1,Demographic Termination,31,,,,60654,,,
60689BE9-2F3E-15AA-5C2D-B7AE5900F46B,"g2pfz0ob5ch4b3pi",K_c3rrp1ieeo,f78b7b92-866c-432f-821e-a52dda698ca9,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:47:03 AM,4/3/2021 11:47:54 AM,23,-1,Demographic Termination,39,,,,32254,,,
60689C0C-11A1-AED0-F65C-063FB2187141,"g1nnuik8poq1hmoi",K_l3jwhifu1w,6393e202-db69-4283-bea1-e2eab7372982,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:47:38 AM,4/3/2021 11:48:03 AM,23,-1,Demographic Termination,40,,,,10011,,,
60689C67-06FB-763E-8719-9E4690DD822B,"_6572_fab72a87a787f19d7734deac3309c8ab",RE3WVMS9,4b95300e-a2a8-4d3f-8056-80b191f2b9c6,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:47:48 AM,4/3/2021 11:48:11 AM,23,-1,Demographic Termination,21,,,,07305,,,
60689C6B-1F03-4D3E-9341-D642436FA06B,"_6572_44085d6a39d60768a653d0396a44f66a",RE3WVMSK,1ce5b348-7be8-49cc-b4aa-5eb15cc70ecb,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:48:03 AM,4/3/2021 11:48:36 AM,23,-1,Demographic Termination,41,,,,39401,,,
60689C9E-2F9F-AE38-2843-56EB5B3F0500,"10284f9726ce4a303737a5725bcfe2",TwUH13aDQteBL8G8isy3rsH,b35b770c-ebd4-4c24-99c4-9c610bee7365,10307266,"MIP - Boston","Innovate",True,4/3/2021 11:50:05 AM,4/3/2021 11:57:22 AM,23,-1,Demographic Termination,80,,,,04496,,,
6068A016-AB6C-6120-CB90-64E16654AE79,"20155139",5299a27e949e11ebb1d90233f539b3fc,2c328cd1-720f-4f84-a9d1-32b4562622ad,10307266,"MIP - Boston","DISQO",True,4/3/2021 12:03:29 PM,4/3/2021 12:04:24 PM,32,-1,Security,53,1,,1,02118,,,22
60689CDF-DD43-934F-63CE-7E68229ADB3C,"g2rlhy52dykzeep9",K_lc7i7hcefi,f174049a-5471-4183-8840-92651717e46e,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:50:51 AM,4/3/2021 11:51:46 AM,23,-1,Demographic Termination,36,,,,30315,,,
60689D29-7298-9671-2604-297696141D3B,"8f417aa2-bc4a-4974-a93f-7e82f7a481bb",PPLK13KG4I-f436fd,bfd80fcf-61f8-43a0-9056-13fd1b75460d,10307266,"MIP - Boston","Publishers Clearing House",True,4/3/2021 11:51:13 AM,4/3/2021 11:51:31 AM,23,-1,Demographic Termination,68,,,,43125,,,
60689D4F-960A-0276-CF28-304E9D7B8F3A,"_6572_5f7171f3fa1d0a5e8d3880089dcba02c",RE3WVN6W,29b88d26-c88c-4a73-b370-6c478c2341b2,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:51:51 AM,4/3/2021 11:52:37 AM,23,-1,Demographic Termination,30,,,,60657,,,
60689D5B-2097-F2C7-877D-304140A2FFA2,"_6572_f31e17219d53d7ebe1b0900c2b39e04c",RE3WVN74,730b87ec-6daa-40c8-9946-adcabef612f1,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:51:52 AM,4/3/2021 11:52:21 AM,23,-1,Demographic Termination,20,,,,15005,,,
60689D55-2D01-D337-9487-34F2342FBE7B,"_6572_7ce7c142c7f1f6fc8159d04567b34238",RE3WVN9A,074da11d-adef-4913-be06-e5523f0d3e0f,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:52:39 AM,4/3/2021 11:53:03 AM,23,-1,Demographic Termination,19,,,,10684,,,
60689D70-60D1-63F3-A59F-FD9101458682,"_6572_f7675d4c9afa16b55d72c522087a119a",RE3WVNCJ,3303a798-f425-4e3e-8598-2052a23dda66,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:53:35 AM,4/3/2021 11:54:01 AM,23,-1,Demographic Termination,24,,,,65584,,,
60689D85-E952-1392-2017-1323133BACEC,"g0wc0tzdr54jb7rx",K_4sr45nddcb,5b28c809-520c-4ee2-b3c7-1b77da633e08,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:53:56 AM,4/3/2021 11:54:29 AM,23,-1,Demographic Termination,30,,,,10018,,,
60689DB3-C673-9406-CFA9-B31396C2A3E8,"_6572_bb00e859fbcfb22e92ef74206bacaca7",RE3WVNET,4a72f4a4-eb2c-481d-ba18-bcdf276c0207,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:54:14 AM,4/3/2021 11:54:43 AM,23,-1,Demographic Termination,23,,,,38116,,,
60689DE6-4476-BB08-A5A3-9D638020ECBA,"_6572_d9bbb38c2af380cfaef3bce3fee8d977",RE3WVNHN,e70b1985-99be-4e3a-9637-c7a52ba6b6f8,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:55:31 AM,4/3/2021 11:56:35 AM,23,-1,Demographic Termination,21,,,,07060,,,
60689E6C-9568-9885-0755-0040B7A1CC43,"g0qm8hcamjwstb21",K_tt0xb1exss,d58c7d9a-21cf-4630-9890-5efdfede9c29,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 11:57:27 AM,4/3/2021 11:59:07 AM,23,-1,Demographic Termination,31,,,,33128,,,
60689E91-642D-EE8C-FD2C-1BB2DF1B4DB3,"100832038",1362568245,4bb71c59-55fd-47ae-bbec-bb5c1466e2f3,10307266,"MIP - Boston","Prodege",True,4/3/2021 11:57:02 AM,4/3/2021 11:57:30 AM,3,1,In Screener / Drop,34,2,,1,01863,,,22
60689E90-3EC4-4762-25E4-E573DFC6339A,"66622021c28867c0b81a0bc700cdbce3035764e10958652ad47292c84629e517",Ml8wLjQ3NV80MA,bbdaf453-2e3c-4f86-8189-0ec9b960eb25,10307266,"MIP - Boston","inBrain.ai - Link",True,4/3/2021 11:58:12 AM,4/3/2021 11:58:22 AM,23,-1,Demographic Termination,40,,,,10001,,,
60689F82-383E-AB71-0DD4-E76CFB41D076,"345d4043-f6bc-41b6-a56c-0c227779aa0b",session::tapjoy::7aa55638-f831-4192-83d6-efb688aa904b,36eef275-4732-410f-85cc-84151ba70897,10307266,"MIP - Boston","TapJoy - API",True,4/3/2021 12:02:04 PM,4/3/2021 12:03:07 PM,3,20,Term,25,1,,1,01830,,,22
60689F07-4248-D8B7-CE32-88A80876A6EB,"168c413e-8a7d-4a6e-bb97-57bff469e1a0",1223MGHK6H-c26887,ca0d68eb-0f3f-40bb-9f11-11dcb8a52697,10307266,"MIP - Boston","Publishers Clearing House",True,4/3/2021 11:59:11 AM,4/3/2021 12:19:22 PM,3,10,Complete,68,1,,1,02302,,,22
60689EF0-6A8E-6B50-B709-D51BF4BBCE2E,"7672914",f9f65c3963d2cd45cd029b64ddbd77c3d0c692b35fe0b1359862589386ca9c06,7567c141-05a5-44bb-9e8b-56ba28197228,10307266,"MIP - Boston","iAngelic",True,4/3/2021 11:58:50 AM,4/3/2021 11:59:22 AM,23,-1,Demographic Termination,52,,,,02903,,,
60689EBB-43DF-92B7-1071-262391A7D2A0,"_6572_f4eb7c1853e9b873b04af6a4a9756ef8",RE3WVNU1,ef44e6d9-83a0-4345-acd6-14f8103cd3ce,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 11:59:06 AM,4/3/2021 11:59:29 AM,23,-1,Demographic Termination,49,,,,30316,,,
6068A2DE-7D0E-4AB0-541A-B5E8FA58FCBC,"1d7c290942174dfc9221be4816dcce47",330f0bc71cd14b5b8ee12cf0f60f697a,12d26a19-269d-4c66-94d1-c75565d95903,10307266,"MIP - Boston","GRL - API - All",True,4/3/2021 12:16:25 PM,4/3/2021 12:17:03 PM,3,1,In Screener / Drop,39,1,,1,02053,,,22
60689F58-FA0E-3866-176B-698E154ACC13,"g3nlfkfzaakgxut6",K_2pkwbr0qa0,a2c0985c-ef8d-4619-8e11-a17a1f098897,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 12:00:21 PM,4/3/2021 12:01:22 PM,23,-1,Demographic Termination,38,,,,10017,,,
60689F94-29D7-1ECD-2F24-9BD2EE727947,"_UID_36921562",RE3WVO3X,626027bb-44ad-457e-b923-8c69f205ed9e,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 12:02:14 PM,4/3/2021 12:02:15 PM,131,-1,,,,,,,,,
60689FC7-C115-EA5A-6CE8-7283404752B5,"_UID_39999288",RE3WVO4R,86f0d746-69e7-4dd4-aa7e-598dc2645273,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 12:02:23 PM,4/3/2021 12:04:23 PM,23,-1,Demographic Termination,30,,,,77564,,,
60689FAD-5CD4-3F1F-348A-0454153B0D3F,"_6572_af4e5bb1f618570dbfe5605614db1f4d",RE3WVO5T,195f53a3-2c5c-4b24-96c8-8e0dd0f031de,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 12:02:39 PM,4/3/2021 12:03:20 PM,40,-1,OverQuota,21,2,,2,38108,,,43
6068A06C-1168-7DEE-E57A-452285AE2773,"_6572_eea5dbd398402c92c518c5156ea4e4fa",RE3WVOEH,2b9780bd-2f82-4c11-a66d-0f421f0dc883,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 12:04:58 PM,4/3/2021 12:05:56 PM,23,-1,Demographic Termination,24,,,,30831,,,
6068A08A-2477-5F37-954B-D531123D8FE1,"g0scbk2ogfxcqnsq",K_qhagp2qcas,e9e3cd2d-4bbc-4e53-857d-6d93b0646254,10307266,"MIP - Boston","MySoapBox - API 1",True,4/3/2021 12:06:29 PM,4/3/2021 12:06:49 PM,23,-1,Demographic Termination,39,,,,43222,,,
6068A0C2-1607-E609-5C93-8CC93302268B,"_UID_39018059",RE3WVOJ4,019aac14-849b-44e2-8d66-f1aa8ea54b57,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 12:07:16 PM,4/3/2021 12:07:50 PM,23,-1,Demographic Termination,31,,,,90503,,,
6068A0A4-16D9-76EA-69EF-E2EA9A444D19,"_UID_407468",RE3WVOJY,9a9e5785-32b2-4fa9-afa9-6cf9044bc14c,10307266,"MIP - Boston","Revenue Universe",True,4/3/2021 12:06:56 PM,4/3/2021 12:07:26 PM,23,-1,Demographic Termination,41,,,,11223,,,
